created_at,tweet_text,hashtags
2022-11-01 14:49:39,"RT @pgockley: Today I have the POWER to change my story.

Help us eliminate bullying behavior. 
Become a Certified Prevention Specialist
Le…",[]
2022-11-01 14:46:35,"RT @CASP_CA: If you have experienced suicide loss we have a free event for you on November 19, 2022. #suicidelosssupport #idpisl #issld #gr…","[{'text': 'suicidelosssupport', 'indices': [101, 120]}, {'text': 'idpisl', 'indices': [121, 128]}, {'text': 'issld', 'indices': [129, 135]}]"
2022-11-01 14:39:12,You can now follow and ENGAGE with me on #TikTok @allevin18 Excited to add another platform to my advocacy around #depression and other #MentalIllnes #SuicidePrevention #SuicideAwareness. Please follow me on TikToc &amp; please Retweet to help spread the word! https://t.co/Kf7yUG2FD5,"[{'text': 'TikTok', 'indices': [41, 48]}, {'text': 'depression', 'indices': [114, 125]}, {'text': 'MentalIllnes', 'indices': [136, 149]}, {'text': 'SuicidePrevention', 'indices': [150, 168]}, {'text': 'SuicideAwareness', 'indices': [169, 186]}]"
2022-11-01 14:38:44,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 305 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-01 14:33:25,"Suicide is preventable. And YOU can be part of the solution. 

#SuicidePrevention #SuicideAwareness 
https://t.co/b51eTOMmgR","[{'text': 'SuicidePrevention', 'indices': [63, 81]}, {'text': 'SuicideAwareness', 'indices': [82, 99]}]"
2022-11-01 14:19:52,"RT @CASP_CA: If you have experienced suicide loss we have a free event for you on November 19, 2022. #suicidelosssupport #idpisl #issld #gr…","[{'text': 'suicidelosssupport', 'indices': [101, 120]}, {'text': 'idpisl', 'indices': [121, 128]}, {'text': 'issld', 'indices': [129, 135]}]"
2022-11-01 14:16:37,"RT @seelostx: ""One of the first psychedelics companies to address the growing menace of treating and controlling suicide is Seelos Therapeu…",[]
2022-11-01 14:10:04,"RT @seelostx: ""One of the first psychedelics companies to address the growing menace of treating and controlling suicide is Seelos Therapeu…",[]
2022-11-01 14:07:55,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 305 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-01 13:58:55,"Movember selfie. 

https://t.co/MNIMddzbyM

A reminder to check in on the men in your life. 

#SuicideAwareness https://t.co/5CyRCzPnUL","[{'text': 'SuicideAwareness', 'indices': [94, 111]}]"
2022-11-01 13:58:47,"RT @timesofoman: Psychiatrists in Oman are calling for more efforts to prevent suicide attempts in the country.

#SuicidePrevention #Oman #…","[{'text': 'SuicidePrevention', 'indices': [113, 131]}, {'text': 'Oman', 'indices': [132, 137]}]"
2022-11-01 13:57:36,"RT @CASP_CA: If you have experienced suicide loss we have a free event for you on November 19, 2022. #suicidelosssupport #idpisl #issld #gr…","[{'text': 'suicidelosssupport', 'indices': [101, 120]}, {'text': 'idpisl', 'indices': [121, 128]}, {'text': 'issld', 'indices': [129, 135]}]"
2022-11-01 13:41:50,I don't think a person can die of a broken heart. If that were true Lisa and I would both would be gone. We miss you so Dalton. #SuicideAwareness https://t.co/X3NErtE7fX,"[{'text': 'SuicideAwareness', 'indices': [128, 145]}]"
2022-11-01 13:28:00,"Today I have the POWER to change my story.

Help us eliminate bullying behavior. 
Become a Certified Prevention Specialist
Learn more https://t.co/2YvU4rRq4k

#EliminateBullyingBasedViolence #Kindness #Creativity #compassion #SuicideAwareness https://t.co/VcmfDwAFv1","[{'text': 'EliminateBullyingBasedViolence', 'indices': [159, 190]}, {'text': 'Kindness', 'indices': [191, 200]}, {'text': 'Creativity', 'indices': [201, 212]}, {'text': 'compassion', 'indices': [213, 224]}, {'text': 'SuicideAwareness', 'indices': [225, 242]}]"
2022-11-01 13:27:59,"Today I have the POWER to change my story.

Help us eliminate bullying behavior. 
Become a Certified Prevention Specialist
Learn more https://t.co/IqQYKmSyjH

#EliminateBullyingBasedViolence #Kindness #Creativity #compassion #SuicideAwareness https://t.co/ytKo0fd7si","[{'text': 'EliminateBullyingBasedViolence', 'indices': [159, 190]}, {'text': 'Kindness', 'indices': [191, 200]}, {'text': 'Creativity', 'indices': [201, 212]}, {'text': 'compassion', 'indices': [213, 224]}, {'text': 'SuicideAwareness', 'indices': [225, 242]}]"
2022-11-01 13:25:21,"""When love is lost, depression and suicidal thoughts reign. Will family and friends succeed to turn things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/1sTRhJyhNN
#KCHpromote #Suicideawareness
"" https://t.co/R3eIBCfI8G","[{'text': 'KCHpromote', 'indices': [202, 213]}, {'text': 'Suicideawareness', 'indices': [214, 231]}]"
2022-11-01 13:24:56,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 13:19:58,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 13:01:00,"If you have experienced suicide loss we have a free event for you on November 19, 2022. #suicidelosssupport #idpisl #issld #grief #bereavement #SuicideAwareness https://t.co/p4dIMVXNN7","[{'text': 'suicidelosssupport', 'indices': [88, 107]}, {'text': 'idpisl', 'indices': [108, 115]}, {'text': 'issld', 'indices': [116, 122]}, {'text': 'grief', 'indices': [123, 129]}, {'text': 'bereavement', 'indices': [130, 142]}, {'text': 'SuicideAwareness', 'indices': [143, 160]}]"
2022-11-01 12:47:52,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 12:37:38,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 12:35:04,"RT @imasurvivor66: I'm so glad I started doing these videos, as it's helping people in lots of different ways. Have a lovely day, take care…",[]
2022-11-01 12:34:40,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 305 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-01 12:31:53,Mental Health: #mentalhealth #SuicidePrevention #SuicideAwareness #Kenya #Depresion #Africa #BlackMen #BlackMensMentalHealth #BBNaija7 #AfricanMen https://t.co/XurcfplNo8,"[{'text': 'mentalhealth', 'indices': [15, 28]}, {'text': 'SuicidePrevention', 'indices': [29, 47]}, {'text': 'SuicideAwareness', 'indices': [48, 65]}, {'text': 'Kenya', 'indices': [66, 72]}, {'text': 'Depresion', 'indices': [73, 83]}, {'text': 'Africa', 'indices': [84, 91]}, {'text': 'BlackMen', 'indices': [92, 101]}, {'text': 'BlackMensMentalHealth', 'indices': [102, 124]}, {'text': 'BBNaija7', 'indices': [125, 134]}, {'text': 'AfricanMen', 'indices': [135, 146]}]"
2022-11-01 12:30:43,Mental Health: #mentalhealth #WorldMentalHealthDay_2022 #WorldMentalHealthDay #WorldMentalHealthDay2022 #SuicidePrevention #MentalHealthShouldNotBeACrime #Crime #SuicideAwareness #Kenya #Depresion #Africa #BlackMen #BlackMensMentalHealth #BBNaija7 #African https://t.co/jU1axH2MBE,"[{'text': 'mentalhealth', 'indices': [15, 28]}, {'text': 'WorldMentalHealthDay_2022', 'indices': [29, 55]}, {'text': 'WorldMentalHealthDay', 'indices': [56, 77]}, {'text': 'WorldMentalHealthDay2022', 'indices': [78, 103]}, {'text': 'SuicidePrevention', 'indices': [104, 122]}, {'text': 'MentalHealthShouldNotBeACrime', 'indices': [123, 153]}, {'text': 'Crime', 'indices': [154, 160]}, {'text': 'SuicideAwareness', 'indices': [161, 178]}, {'text': 'Kenya', 'indices': [179, 185]}, {'text': 'Depresion', 'indices': [186, 196]}, {'text': 'Africa', 'indices': [197, 204]}, {'text': 'BlackMen', 'indices': [205, 214]}, {'text': 'BlackMensMentalHealth', 'indices': [215, 237]}, {'text': 'BBNaija7', 'indices': [238, 247]}, {'text': 'African', 'indices': [248, 256]}]"
2022-11-01 12:26:03,"""One of the first psychedelics companies to address the growing menace of treating and controlling suicide is Seelos Therapeutics (Nasdaq: SEEL), a New York-based clinical-stage biopharmaceutical company...""
#SuicideAwareness #depression #WonderlandMiami @MicrodoseHQ https://t.co/gKsapWLn1t","[{'text': 'SuicideAwareness', 'indices': [208, 225]}, {'text': 'depression', 'indices': [226, 237]}, {'text': 'WonderlandMiami', 'indices': [238, 254]}]"
2022-11-01 12:16:49,"RT @mysticcshadow: There's a difference &amp; should always be taken seriously.

#suicide #suicideawareness #suicideprevention #mentalhealth #m…","[{'text': 'suicide', 'indices': [81, 89]}, {'text': 'suicideawareness', 'indices': [90, 107]}, {'text': 'suicideprevention', 'indices': [108, 126]}, {'text': 'mentalhealth', 'indices': [127, 140]}]"
2022-11-01 12:14:02,"RT @Benwithnonumber: Billions of people in this world, yet it's easy to feel alone. Especially at night. You never know what trauma lies be…",[]
2022-11-01 12:11:52,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 305 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-01 12:10:32,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 11:59:12,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 11:58:52,"RT @Benwithnonumber: Billions of people in this world, yet it's easy to feel alone. Especially at night. You never know what trauma lies be…",[]
2022-11-01 11:54:51,"Billions of people in this world, yet it's easy to feel alone. Especially at night. You never know what trauma lies behind a smile today. Its easy to wear a mask for a lot of us. Self care is so important, something i forget too often. Be kinder legends x
#SuicideAwareness https://t.co/HJM3kSdwfS","[{'text': 'SuicideAwareness', 'indices': [256, 273]}]"
2022-11-01 11:50:03,"#turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 305 of 365
Any time any where
All Vets &amp; anyone who suffers
One is too many 

Never quit 
You can do it 
You need help 
Just come to us 
We will help you get through anything 
Never feel alone https://t.co/C3ZjWA6MMw","[{'text': 'turn22to0', 'indices': [0, 10]}, {'text': '22for22', 'indices': [11, 19]}, {'text': 'PTSD', 'indices': [20, 25]}, {'text': 'anxiety', 'indices': [27, 35]}, {'text': 'SuicideAwareness', 'indices': [36, 53]}, {'text': 'Depression', 'indices': [54, 65]}]"
2022-11-01 11:48:48,6 years later I miss you so much friend #depressionisreal #suicideawareness #LLASH https://t.co/tN6JgyZuqj,"[{'text': 'depressionisreal', 'indices': [40, 57]}, {'text': 'suicideawareness', 'indices': [58, 75]}, {'text': 'LLASH', 'indices': [76, 82]}]"
2022-11-01 11:40:59,"As we approach the Xmas period it's important to consider those who may find this time of year tough. At our #SuicideAwareness webinar we will discuss spotting the signs of someone struggling &amp; what employers can do to help support them.

Register here⬇️
https://t.co/ZF0TNF1Q1r https://t.co/GR3Dz7rrmD","[{'text': 'SuicideAwareness', 'indices': [109, 126]}]"
2022-11-01 11:40:48,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 11:36:44,"RT @marla_vous: @peaceandteachin #SuicidePrevention #SuicideAwareness 

People don’t fake being depressed, they fake being okay. 

 Check o…","[{'text': 'SuicidePrevention', 'indices': [33, 51]}, {'text': 'SuicideAwareness', 'indices': [52, 69]}]"
2022-11-01 11:32:52,"Project Plaid is back &amp; once again @Meridian is supporting this month long initiative supporting @PathstoneMH &amp; kids Mental Health. Visit https://t.co/VAEiTIGDV8, one of 17 Meridian Branches in Niagara or the new pop up store @ the Pen Centre. #SuicideAwareness #KidsMatter https://t.co/FMN4c32qMG","[{'text': 'SuicideAwareness', 'indices': [252, 269]}, {'text': 'KidsMatter', 'indices': [270, 281]}]"
2022-11-01 11:30:19,"""Harsh words shatter his self-esteem. Will their friends’ intervention work before it all ends in suicide?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
#CoPromos #Romance #Suicideawareness
Grab this emotional read now!"" https://t.co/2monfcbHlb","[{'text': 'CoPromos', 'indices': [145, 154]}, {'text': 'Romance', 'indices': [155, 163]}, {'text': 'Suicideawareness', 'indices': [164, 181]}]"
2022-11-01 11:30:00,"Psychiatrists in Oman are calling for more efforts to prevent suicide attempts in the country.

#SuicidePrevention #Oman #SuicideAwareness 

https://t.co/aXH79Xvln5","[{'text': 'SuicidePrevention', 'indices': [96, 114]}, {'text': 'Oman', 'indices': [115, 120]}, {'text': 'SuicideAwareness', 'indices': [121, 138]}]"
2022-11-01 11:29:43,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 11:28:00,"RT @themskedprancer: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, cop…",[]
2022-11-01 11:22:27,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 11:20:14,"Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy &amp; paste or RT this. I'm trying to demonstrate, that someone, is always listening 🙏
#SuicideAwareness
#SupportNotJudgement","[{'text': 'SuicideAwareness', 'indices': [207, 224]}, {'text': 'SupportNotJudgement', 'indices': [225, 245]}]"
2022-11-01 11:20:01,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 11:19:25,"RT @imasurvivor66: Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy…",[]
2022-11-01 11:18:17,"Sadly, we don’t always know the depths of someone’s depression, until it's too late 😢 Please, can just one person, copy &amp; paste or RT this. I'm trying to demonstrate, that someone, is always listening 🙏
#SuicideAwareness
#SupportNotJudgement","[{'text': 'SuicideAwareness', 'indices': [207, 224]}, {'text': 'SupportNotJudgement', 'indices': [225, 245]}]"
2022-11-01 11:13:12,"RT @TheMightySite: New research shows the power of Mighty stories for people who are suicidal: https://t.co/IFxvqCRHmQ

#suicide #SuicidePr…","[{'text': 'suicide', 'indices': [120, 128]}]"
2022-11-01 11:02:01,"RT @JacklenaB: Do you notice the red flags from the narcissist now?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChildren #wellness #st…","[{'text': 'mentalhealth', 'indices': [69, 82]}, {'text': 'narcissisticabuse', 'indices': [83, 101]}, {'text': 'cmha', 'indices': [103, 108]}, {'text': 'SaveTheChildren', 'indices': [109, 125]}, {'text': 'wellness', 'indices': [126, 135]}]"
2022-11-01 11:00:19,"When love is lost, depression and suicidal thoughts reign. Will family and friends succeed to turn things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/1sTRhJyhNN
#KCHpromote #Suicideawareness https://t.co/83AFwqnFkb","[{'text': 'KCHpromote', 'indices': [201, 212]}, {'text': 'Suicideawareness', 'indices': [213, 230]}]"
2022-11-01 10:44:18,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 10:42:07,@SoapOperaNewss @MClaireEgan @MClaireEgan you were always my favorite. Your performances are always on point. You are best performer of the year. This subject is needed. #SuicideAwareness,"[{'text': 'SuicideAwareness', 'indices': [170, 187]}]"
2022-11-01 09:59:15,"RT @imasurvivor66: I'm so glad I started doing these videos, as it's helping people in lots of different ways. Have a lovely day, take care…",[]
2022-11-01 09:55:59,RT @battlebuddyrv1: Share and re-tweet as much as possible  💙💙💙 #RetweeetPlease #SuicidePrevention #SuicideAwareness #mentalhealth #MentalH…,"[{'text': 'RetweeetPlease', 'indices': [64, 79]}, {'text': 'SuicidePrevention', 'indices': [80, 98]}, {'text': 'SuicideAwareness', 'indices': [99, 116]}, {'text': 'mentalhealth', 'indices': [117, 130]}]"
2022-11-01 09:42:37,"RT @MHFAEngland: ** Content warning: Suicide **

Together with The National Centre for Suicide Prevention Education and Training (NCSPET) w…",[]
2022-11-01 09:38:45,"RT @stann2: Colleagues, @IASPinfo is accepting abstracts for our 2023 World Congress in Piran, Slovenia: https://t.co/N7H0rFqLhs
#SuicidePr…",[]
2022-11-01 09:32:09,"RT @imasurvivor66: Oi oi wide awake club, have a lovely day, whatever you're doing. Sending hugs to anyone who needs one. See ya sometime s…",[]
2022-11-01 09:21:58,@scott4pendleton @elonmusk Yes @elonmusk has at one time said that Defamation and Libel can stay on Twitter unless &amp; until som1 can get some kind of court order. That's a recipe for absolute disaster &amp; suicides. #TwitterAdvertisers #TwitterAdvertiserBoycott #SuicidePrevention #SuicideAwareness #amandatodd,"[{'text': 'TwitterAdvertisers', 'indices': [220, 239]}, {'text': 'TwitterAdvertiserBoycott', 'indices': [240, 265]}, {'text': 'SuicidePrevention', 'indices': [266, 284]}, {'text': 'SuicideAwareness', 'indices': [285, 302]}, {'text': 'amandatodd', 'indices': [303, 314]}]"
2022-11-01 09:18:35,"RT @PaulVittles: The groundbreaking #JordansSpace radio show from @jordanlegacyUK, providing a platform to openly discuss #SuicideAwareness…","[{'text': 'JordansSpace', 'indices': [36, 49]}, {'text': 'SuicideAwareness', 'indices': [122, 139]}]"
2022-11-01 08:30:14,"RT @imasurvivor66: Oi oi wide awake club, have a lovely day, whatever you're doing. Sending hugs to anyone who needs one. See ya sometime s…",[]
2022-11-01 08:26:23,"I'm so glad I started doing these videos, as it's helping people in lots of different ways. Have a lovely day, take care and keep safe ❤
#SuicideAwareness 
#SuicidePrevention 
#MentalHealthAwareness
#MentalHealthMatters
#SupportNotJudgement 
#EndTheStigma https://t.co/Z20aDFbsK5","[{'text': 'SuicideAwareness', 'indices': [137, 154]}, {'text': 'SuicidePrevention', 'indices': [156, 174]}, {'text': 'MentalHealthAwareness', 'indices': [176, 198]}, {'text': 'MentalHealthMatters', 'indices': [199, 219]}, {'text': 'SupportNotJudgement', 'indices': [220, 240]}, {'text': 'EndTheStigma', 'indices': [242, 255]}]"
2022-11-01 08:25:01,"** Content warning: Suicide **

Together with The National Centre for Suicide Prevention Education and Training (NCSPET) we are now delivering Suicide First Aid: Aware. 

For more information: https://t.co/I68bcaLIau

#SuicideAwareness #SuicidePrevention #MentalHealth https://t.co/B89NWPyjFg","[{'text': 'SuicideAwareness', 'indices': [218, 235]}, {'text': 'SuicidePrevention', 'indices': [236, 254]}, {'text': 'MentalHealth', 'indices': [255, 268]}]"
2022-11-01 08:24:35,"RT @imasurvivor66: Oi oi wide awake club, have a lovely day, whatever you're doing. Sending hugs to anyone who needs one. See ya sometime s…",[]
2022-11-01 07:55:10,"RT @stann2: Colleagues, @IASPinfo is accepting abstracts for our 2023 World Congress in Piran, Slovenia: https://t.co/N7H0rFqLhs
#SuicidePr…",[]
2022-11-01 07:18:34,"RT @imasurvivor66: Oi oi wide awake club, have a lovely day, whatever you're doing. Sending hugs to anyone who needs one. See ya sometime s…",[]
2022-11-01 06:52:15,"RT @stann2: Colleagues, @IASPinfo is accepting abstracts for our 2023 World Congress in Piran, Slovenia: https://t.co/N7H0rFqLhs
#SuicidePr…",[]
2022-11-01 06:15:00,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 06:00:58,"RT @Kid5andme: https://t.co/yrPZXAVwqg   Twitter, please help me reach my fundraising goal! #suicideawareness #OutoftheDarkness #PreventSui…","[{'text': 'suicideawareness', 'indices': [92, 109]}, {'text': 'OutoftheDarkness', 'indices': [110, 127]}]"
2022-11-01 05:55:27,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 05:37:14,"Bee Easy

# suicidedisease #suicidesurvivor #suicideawareness #suicideprevention #suicidequote#suicideroom #suicide https://t.co/aIqsPgssog","[{'text': 'suicidesurvivor', 'indices': [27, 43]}, {'text': 'suicideawareness', 'indices': [44, 61]}, {'text': 'suicideprevention', 'indices': [62, 80]}, {'text': 'suicide', 'indices': [107, 115]}]"
2022-11-01 05:04:04,"RT @XmoStrata: Today is World Suicide Prevention Day. 
Let's all take a few minutes out of our day and ask someone how they are; then after…",[]
2022-11-01 05:00:16,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 04:46:09,"https://t.co/3aqNYw5K3S
When love is lost, depression and suicidal thoughts reign. Can family and friends turn 
things around before life is also lost?
Lost Love by @JoniMartins3
⭐️⭐️⭐️⭐️⭐️
https://t.co/nuls677aMv
#Romance #Suicideawareness #CoPromos
Grab it now!","[{'text': 'Romance', 'indices': [214, 222]}, {'text': 'Suicideawareness', 'indices': [223, 240]}, {'text': 'CoPromos', 'indices': [241, 250]}]"
2022-11-01 04:14:49,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 04:11:27,"@ShiftInTheGlory Please consider speaking to a Mental Health Physician as soon as possible. It will do you a lot of good. You can search for one close to you and book an appointment today. May God send you help from Zion and lift you from this miry clay.

#MentalHealthMatters
#SuicideAwareness","[{'text': 'MentalHealthMatters', 'indices': [256, 276]}, {'text': 'SuicideAwareness', 'indices': [277, 294]}]"
2022-11-01 04:06:51,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 03:58:15,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 03:57:01,"Oi oi wide awake club, have a lovely day, whatever you're doing. Sending hugs to anyone who needs one. See ya sometime soon, take care and keep safe xx
#SuicideAwareness 
#SuicidePrevention 
#MentalHealthAwareness
#MentalHealthMatters
#SupportNotJudgement 
#EndTheStigma https://t.co/P4S9BQySZ4","[{'text': 'SuicideAwareness', 'indices': [152, 169]}, {'text': 'SuicidePrevention', 'indices': [171, 189]}, {'text': 'MentalHealthAwareness', 'indices': [191, 213]}, {'text': 'MentalHealthMatters', 'indices': [214, 234]}, {'text': 'SupportNotJudgement', 'indices': [235, 255]}, {'text': 'EndTheStigma', 'indices': [257, 270]}]"
2022-11-01 03:14:14,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 02:38:03,"This is worth donating to. #SuicideAwareness
 https://t.co/6ByGOkGIcv","[{'text': 'SuicideAwareness', 'indices': [27, 44]}]"
2022-11-01 02:20:37,"RT @FryPeggy1: #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression 

Day 304 of 365
Any time any where
All Vets &amp; anyone who…","[{'text': 'turn22to0', 'indices': [15, 25]}, {'text': '22for22', 'indices': [26, 34]}, {'text': 'PTSD', 'indices': [35, 40]}, {'text': 'anxiety', 'indices': [42, 50]}, {'text': 'SuicideAwareness', 'indices': [51, 68]}, {'text': 'Depression', 'indices': [69, 80]}]"
2022-11-01 02:12:33,"RT @JacklenaB: This is how I grew up. Did you too? Are you still in contact with them?

#mentalhealth #narcissisticabuse  #cmha #SaveTheChi…","[{'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'narcissisticabuse', 'indices': [102, 120]}, {'text': 'cmha', 'indices': [122, 127]}]"
2022-11-01 02:08:00,Look at the tweet s above this #SuicidePrevention #SuicideAwareness #suicidal #mentalillness #MentalHealthMatters #MentalHealthAwareness #MentalHealth,"[{'text': 'SuicidePrevention', 'indices': [31, 49]}, {'text': 'SuicideAwareness', 'indices': [50, 67]}, {'text': 'suicidal', 'indices': [68, 77]}, {'text': 'mentalillness', 'indices': [78, 92]}, {'text': 'MentalHealthMatters', 'indices': [93, 113]}, {'text': 'MentalHealthAwareness', 'indices': [114, 136]}, {'text': 'MentalHealth', 'indices': [137, 150]}]"
2022-11-01 02:02:48,Let him fight for you I’m not trying to force you to I’m just letting you know what saved me from suicide and the worst version of myself you are never alone #SuicidePrevention #SuicideAwareness #suicidal #mentalillness #MentalHealthMatters #MentalHealthAwareness #MentalHealth https://t.co/ZneyUzDTZa,"[{'text': 'SuicidePrevention', 'indices': [158, 176]}, {'text': 'SuicideAwareness', 'indices': [177, 194]}, {'text': 'suicidal', 'indices': [195, 204]}, {'text': 'mentalillness', 'indices': [205, 219]}, {'text': 'MentalHealthMatters', 'indices': [220, 240]}, {'text': 'MentalHealthAwareness', 'indices': [241, 263]}, {'text': 'MentalHealth', 'indices': [264, 277]}]"
2022-11-01 02:01:44,"@YandR_CBS @YRInsider #YR When someone is suicidal, it's important to get them help immediately. Chelsea should have been taken immediately to a hospital. #SuicidePrevention #SuicideAwareness","[{'text': 'YR', 'indices': [22, 25]}, {'text': 'SuicidePrevention', 'indices': [155, 173]}, {'text': 'SuicideAwareness', 'indices': [174, 191]}]"
